Time (s),Value 1,Value 2,Value 3,Value 4
282.915137052536,1.87,9.78,10.00,13.65
282.9281380176544,1.87,9.78,10.00,13.65
282.9441397190094,1.01,8.86,10.00,13.65
282.95813632011414,1.01,8.86,10.00,13.65
282.9751365184784,1.01,8.86,10.00,13.65
282.99113726615906,1.01,8.86,10.00,13.65
283.0051338672638,1.01,8.86,10.00,13.65
283.02013635635376,1.01,8.86,10.00,13.65
283.03613448143005,1.01,8.86,10.00,18.35
283.0521352291107,1.01,8.86,10.00,18.35
283.06813621520996,1.01,8.86,10.00,18.35
283.0821349620819,1.01,8.86,10.00,18.35
283.0991370677948,1.01,8.86,10.00,18.35
283.11313486099243,1.01,8.86,10.00,18.35
283.13013672828674,1.01,8.86,10.00,18.35
283.1451373100281,1.01,8.86,10.00,18.35
283.161137342453,1.01,8.86,10.00,18.35
283.17613649368286,1.01,8.86,10.00,18.46
283.19114565849304,1.01,8.86,10.00,18.46
283.20814990997314,1.01,8.86,10.00,18.46
283.2241394519806,1.01,8.86,10.00,18.46
283.238139629364,1.01,8.86,10.00,18.46
283.2541358470917,1.01,8.86,10.00,18.46
283.27013540267944,1.01,8.86,10.00,18.46
283.28586435317993,1.01,8.86,10.00,18.46
283.3006019592285,1.01,8.86,10.00,18.46
283.3164827823639,1.01,8.86,10.00,18.58
283.3324842453003,1.01,8.86,10.00,18.58
283.34748339653015,1.01,8.86,10.00,18.58
283.36348032951355,1.01,8.86,10.00,18.58
283.37948060035706,1.01,8.86,10.00,18.58
283.3963453769684,1.01,8.86,10.00,18.58
283.4118127822876,2.03,9.95,10.00,18.58
283.42582178115845,2.03,9.95,10.00,18.58
283.44181990623474,2.03,9.95,10.00,18.58
283.4578239917755,2.03,9.95,10.00,13.12
283.473819732666,2.03,9.95,10.00,13.12
283.48982095718384,2.03,9.95,10.00,13.12
283.5068221092224,2.03,9.95,10.00,13.12
283.5218207836151,2.03,9.95,10.00,13.12
283.5388231277466,2.03,9.95,10.00,13.12
283.5528211593628,2.03,9.95,10.00,13.12
283.568820476532,2.03,9.95,10.00,13.12
283.5848205089569,2.03,9.95,10.00,13.12
283.59981894493103,2.03,9.95,10.00,13.12
283.6158218383789,2.03,9.95,10.00,13.12
283.6308195590973,2.03,9.95,10.00,13.12
283.6458203792572,2.03,9.95,10.00,13.12
283.6608204841614,2.03,9.95,10.00,13.12
283.6778213977814,2.03,9.95,10.00,13.12
283.69382071495056,2.03,9.95,10.00,13.12
283.70982098579407,2.03,9.95,10.00,13.12
283.72481894493103,2.03,9.95,10.00,13.12
283.7418212890625,2.03,9.95,10.00,13.13
283.756822347641,2.03,9.95,10.00,13.13
283.772821187973,2.03,9.95,10.00,13.13
283.7878198623657,2.03,9.95,10.00,13.13
283.80282330513,2.03,9.95,10.00,13.13
283.8188245296478,2.03,9.95,10.00,13.13
283.8348207473755,2.03,9.95,10.00,13.13
283.8498191833496,2.03,9.95,10.00,13.13
283.8658196926117,2.03,9.95,10.00,13.13
283.8808207511902,2.03,9.95,10.00,13.13
283.8958218097687,2.03,9.95,10.00,13.13
283.91182231903076,2.03,9.95,10.00,13.13
283.9278199672699,2.03,9.95,10.00,13.13
283.9428217411041,2.03,9.95,10.00,13.13
283.9588212966919,2.03,9.95,10.00,13.13
283.9738221168518,2.03,9.95,10.00,13.13
283.989821434021,2.03,9.95,10.00,13.13
284.006822347641,2.03,9.95,10.00,13.13
284.02081990242004,2.03,9.95,10.00,13.14
284.0358204841614,2.03,9.95,10.00,13.14
284.0518207550049,2.03,9.95,10.00,13.14
284.06682085990906,2.03,9.95,10.00,13.14
284.0838212966919,2.03,9.95,10.00,13.14
284.0998213291168,2.03,9.95,10.00,13.14
284.11382150650024,2.03,9.95,10.00,13.14
284.129821062088,2.03,9.95,10.00,13.14
284.14382338523865,2.03,9.95,10.00,13.14
284.16082406044006,2.03,9.95,10.00,13.14
284.17582154273987,2.03,9.95,10.00,13.14
284.1908223628998,2.03,9.95,10.00,13.14
284.206823348999,2.03,9.95,10.00,13.14
284.2228238582611,2.98,10.98,10.00,13.14
284.2378213405609,2.98,10.98,10.00,13.14
284.2528212070465,2.98,10.98,10.00,13.14
284.2678208351135,2.98,10.98,10.00,13.14
284.2838206291199,2.98,10.98,10.00,13.14
284.2998216152191,2.98,10.98,10.00,7.93
284.3158218860626,1.95,9.87,10.00,7.93
284.33182311058044,1.95,9.87,10.00,7.93
284.3468220233917,1.95,9.87,10.00,7.93
284.36182022094727,1.95,9.87,10.00,7.93
284.37882566452026,1.95,9.87,10.00,7.93
284.39482164382935,1.95,9.87,10.00,7.93
284.40982127189636,1.95,9.87,10.00,7.93
284.4258191585541,1.95,9.87,10.00,7.93
284.4418201446533,1.95,9.87,10.00,13.49
284.45781993865967,1.95,9.87,10.00,13.49
284.4738209247589,1.95,9.87,10.00,13.49
284.48882150650024,1.95,9.87,10.00,13.49
284.5048222541809,1.95,9.87,10.00,13.49
284.5198199748993,1.95,9.87,10.00,13.49
284.53581953048706,1.95,9.87,10.00,13.49
284.55082082748413,1.95,9.87,10.00,13.49
284.5668215751648,1.95,9.87,10.00,13.49
284.58282494544983,1.95,9.87,10.00,13.50
284.5968210697174,1.95,9.87,10.00,13.50
284.612820148468,1.95,9.87,10.00,13.50
284.6288216114044,1.95,9.87,10.00,13.50
284.64482021331787,1.95,9.87,10.00,13.50
284.6608226299286,1.95,9.87,10.00,13.50
284.6768214702606,1.95,9.87,10.00,13.50
284.6928217411041,1.95,9.87,10.00,13.50
284.7088212966919,1.95,9.87,10.00,13.50
284.72382068634033,1.95,9.87,10.00,13.51
284.7388210296631,1.95,9.87,10.00,13.51
284.7548222541809,1.95,9.87,10.00,13.51
284.7708218097687,1.95,9.87,10.00,13.51
284.7888219356537,3.07,11.08,10.00,13.51
284.8028211593628,3.07,11.08,10.00,13.51
284.81782031059265,3.07,11.08,10.00,13.51
284.8328220844269,3.07,11.08,10.00,13.51
284.84881949424744,4.10,12.18,10.00,13.51
284.86481952667236,4.10,12.18,10.00,1.71
284.8798189163208,4.10,12.18,10.00,1.71
284.89581871032715,4.10,12.18,10.00,1.71
284.91082096099854,2.97,10.97,10.00,1.71
284.92681980133057,2.97,10.97,10.00,1.71
284.9428217411041,2.97,10.97,10.00,1.71
284.9578242301941,2.97,10.97,10.00,1.71
284.97282099723816,2.97,10.97,10.00,1.71
284.9898226261139,2.97,10.97,10.00,1.71
285.0058226585388,2.97,10.97,10.00,7.69
285.0198211669922,2.97,10.97,10.00,7.69
285.0358211994171,2.97,10.97,10.00,7.69
285.05182123184204,2.97,10.97,10.00,7.69
285.06582379341125,2.97,10.97,10.00,7.69
285.0818214416504,2.97,10.97,10.00,7.69
285.0978214740753,2.97,10.97,10.00,7.69
285.1138231754303,2.97,10.97,10.00,7.69
285.1298222541809,2.97,10.97,10.00,7.69
285.1458218097687,2.97,10.97,10.00,7.60
285.1608202457428,2.97,10.97,10.00,7.60
285.1768248081207,2.97,10.97,10.00,7.60
285.19282484054565,2.97,10.97,10.00,7.60
285.20882272720337,2.97,10.97,10.00,7.60
285.2228219509125,2.97,10.97,10.00,7.60
285.2388217449188,2.97,10.97,10.00,7.60
285.2548222541809,2.97,10.97,10.00,7.60
285.27182173728943,2.97,10.97,10.00,7.60
285.28782415390015,2.97,10.97,10.00,7.50
285.3018217086792,2.97,10.97,10.00,7.50
285.31782150268555,2.97,10.97,10.00,7.50
285.33482217788696,2.97,10.97,10.00,7.50
285.348824262619,1.81,9.72,10.00,7.50
285.3648211956024,1.81,9.72,10.00,7.50
285.3808214664459,1.81,9.72,10.00,7.50
285.39682030677795,1.81,9.72,10.00,7.50
285.41682481765747,1.81,9.72,10.00,7.50
285.4298219680786,1.81,9.72,10.00,13.76
285.44382190704346,1.81,9.72,10.00,13.76
285.45982098579407,1.81,9.72,10.00,13.76
285.4788224697113,1.81,9.72,10.00,13.76
285.491819858551,1.81,9.72,10.00,13.76
285.50882172584534,1.81,9.72,10.00,13.76
285.52382135391235,1.81,9.72,10.00,13.76
285.5388226509094,1.81,9.72,10.00,13.76
285.55482387542725,1.81,9.72,10.00,13.76
285.57082414627075,1.81,9.72,10.00,13.79
285.5848207473755,1.81,9.72,10.00,13.79
285.6008222103119,2.58,10.54,10.00,13.79
285.617821931839,2.58,10.54,10.00,13.79
285.6328227519989,2.58,10.54,10.00,13.79
285.64781856536865,2.58,10.54,10.00,13.79
285.66282057762146,2.58,10.54,10.00,13.79
285.6778185367584,2.58,10.54,10.00,13.79
285.6948206424713,2.58,10.54,10.00,13.79
285.70982122421265,2.58,10.54,10.00,9.64
285.7258198261261,2.58,10.54,10.00,9.64
285.7408187389374,2.58,10.54,10.00,9.64
285.755820274353,1.70,9.60,10.00,9.64
285.77082109451294,1.70,9.60,10.00,9.64
285.78681993484497,1.70,9.60,10.00,9.64
285.80181884765625,1.70,9.60,10.00,9.64
285.817818403244,1.70,9.60,10.00,9.64
285.8348205089569,1.70,9.60,10.00,9.64
285.8498203754425,1.70,9.60,10.00,14.39
285.86481952667236,1.70,9.60,10.00,14.39
285.8798213005066,1.70,9.60,10.00,14.39
285.89481949806213,1.70,9.60,10.00,14.39
285.90981888771057,2.56,10.52,10.00,14.39
285.92581963539124,2.56,10.52,10.00,14.39
285.9428222179413,2.56,10.52,10.00,14.39
285.9578206539154,2.56,10.52,10.00,14.39
285.97382402420044,2.56,10.52,10.00,14.39
285.9888217449188,2.56,10.52,10.00,9.73
286.0028202533722,2.56,10.52,10.00,9.73
286.0198223590851,2.56,10.52,10.00,9.73
286.03482007980347,2.56,10.52,10.00,9.73
286.0518205165863,2.56,10.52,10.00,9.73
286.0668194293976,3.60,11.64,10.00,9.73
286.0838212966919,3.60,11.64,10.00,9.73
286.09882044792175,3.60,11.64,10.00,9.73
286.11481857299805,3.60,11.64,10.00,9.73
286.1298191547394,3.60,11.64,10.00,3.95
286.14482069015503,3.60,11.64,10.00,3.95
286.1608190536499,2.68,10.65,10.00,3.95
286.1768202781677,2.68,10.65,10.00,3.95
286.1918206214905,2.68,10.65,10.00,3.95
286.2068202495575,2.68,10.65,10.00,3.95
286.22181940078735,2.68,10.65,10.00,3.95
286.2378225326538,2.68,10.65,10.00,3.95
286.2538220882416,2.68,10.65,10.00,3.95
286.26882147789,2.68,10.65,10.00,8.84
286.2838189601898,2.68,10.65,10.00,8.84
286.30081963539124,2.68,10.65,10.00,8.84
286.3168203830719,2.68,10.65,10.00,8.84
286.33182096481323,2.68,10.65,10.00,8.84
286.3488221168518,2.68,10.65,10.00,8.84
286.36282110214233,2.68,10.65,10.00,8.84
286.37781858444214,2.68,10.65,10.00,8.84
286.3928191661835,2.68,10.65,10.00,8.84
286.4088206291199,2.68,10.65,10.00,8.77
286.4248197078705,2.68,10.65,10.00,8.77
286.44116163253784,2.68,10.65,10.00,8.77
286.45622277259827,2.68,10.65,10.00,8.77
286.4742240905762,2.68,10.65,10.00,8.77
286.48722553253174,2.68,10.65,10.00,8.77
286.50422525405884,1.91,9.82,10.00,8.77
286.52022647857666,1.91,9.82,10.00,8.77
286.5358295440674,1.91,9.82,10.00,8.77
286.55186104774475,1.91,9.82,10.00,12.94
286.56787180900574,1.91,9.82,10.00,12.94
286.5828700065613,1.91,9.82,10.00,12.94
286.59887170791626,2.68,10.65,10.00,12.94
286.6128771305084,2.68,10.65,10.00,12.94
286.6298723220825,2.68,10.65,10.00,12.94
286.6448700428009,2.68,10.65,10.00,12.94
286.6598699092865,2.68,10.65,10.00,12.94
286.6788704395294,2.68,10.65,10.00,12.94
286.69186902046204,2.68,10.65,10.00,8.73
286.7078709602356,2.68,10.65,10.00,8.73
286.7228693962097,1.46,9.34,10.00,8.73
286.73987221717834,1.46,9.34,10.00,8.73
286.7548689842224,1.46,9.34,10.00,8.73
286.77087020874023,1.46,9.34,10.00,8.73
286.787868976593,1.46,9.34,10.00,8.73
286.802871465683,1.46,9.34,10.00,8.73
286.81987285614014,1.46,9.34,10.00,8.73
286.83386993408203,1.46,9.34,10.00,15.36
286.849871635437,1.46,9.34,10.00,15.36
286.8658709526062,1.46,9.34,10.00,15.36
286.88286995887756,1.46,9.34,10.00,15.36
286.89686918258667,1.46,9.34,10.00,15.36
286.91387128829956,1.46,9.34,10.00,15.36
286.92787051200867,1.46,9.34,10.00,15.36
286.94287037849426,1.46,9.34,10.00,15.36
286.95987153053284,1.46,9.34,10.00,15.36
286.9758720397949,1.46,9.34,10.00,15.42
286.99087166786194,1.46,9.34,10.00,15.42
287.0068709850311,1.46,9.34,10.00,15.42
287.0228707790375,1.46,9.34,10.00,15.42
287.03786993026733,1.46,9.34,10.00,15.42
287.0538680553436,1.46,9.34,10.00,15.42
287.06987047195435,2.36,10.31,10.00,15.42
287.08487153053284,2.36,10.31,10.00,15.42
287.0998704433441,2.36,10.31,10.00,15.42
287.1168704032898,2.36,10.31,10.00,10.56
287.1318688392639,2.36,10.31,10.00,10.56
287.1478672027588,2.36,10.31,10.00,10.56
287.16387128829956,2.36,10.31,10.00,10.56
287.17786979675293,2.36,10.31,10.00,10.56
287.1948699951172,2.36,10.31,10.00,10.56
287.209867477417,2.36,10.31,10.00,10.56
287.2248697280884,2.36,10.31,10.00,10.56
287.2408730983734,2.36,10.31,10.00,10.56
287.2558696269989,2.36,10.31,10.00,10.53
287.2718689441681,2.36,10.31,10.00,10.53
287.2888705730438,2.36,10.31,10.00,10.53
287.3028702735901,2.36,10.31,10.00,10.53
287.3178708553314,2.36,10.31,10.00,10.53
287.33386850357056,2.36,10.31,10.00,10.53
287.34987115859985,2.36,10.31,10.00,10.53
287.3658709526062,2.36,10.31,10.00,10.53
287.3818702697754,2.36,10.31,10.00,10.53
287.3968713283539,2.36,10.31,10.00,10.50
287.4118700027466,2.36,10.31,10.00,10.50
287.4278676509857,2.36,10.31,10.00,10.50
287.44286847114563,2.36,10.31,10.00,10.50
287.4598686695099,2.36,10.31,10.00,10.50
287.47486996650696,2.36,10.31,10.00,10.50
287.4908707141876,2.36,10.31,10.00,10.50
287.50587153434753,2.36,10.31,10.00,10.50
287.5208706855774,2.36,10.31,10.00,10.50
287.53687167167664,2.36,10.31,10.00,10.47
287.55187034606934,2.36,10.31,10.00,10.47
287.5678732395172,1.56,9.45,10.00,10.47
287.5828719139099,1.56,9.45,10.00,10.47
287.59787034988403,1.56,9.45,10.00,10.47
287.61387157440186,1.56,9.45,10.00,10.47
287.6288683414459,1.56,9.45,10.00,10.47
287.64486956596375,1.56,9.45,10.00,10.47
287.66087007522583,1.56,9.45,10.00,10.47
287.6758725643158,1.56,9.45,10.00,14.81
287.6918737888336,1.56,9.45,10.00,14.81
287.70887303352356,1.56,9.45,10.00,14.81
287.72287130355835,1.56,9.45,10.00,14.81
287.73887300491333,1.56,9.45,10.00,14.81
287.7548749446869,1.56,9.45,10.00,14.81
287.769868850708,1.56,9.45,10.00,14.81
287.78486919403076,1.56,9.45,10.00,14.81
287.79986929893494,1.56,9.45,10.00,14.81
287.8158676624298,1.56,9.45,10.00,14.86
287.83186769485474,1.56,9.45,10.00,14.86
287.84786677360535,1.56,9.45,10.00,14.86
287.8628680706024,1.56,9.45,10.00,14.86
287.8778669834137,2.62,10.59,10.00,14.86
287.8938670158386,2.62,10.59,10.00,14.86
287.91087007522583,2.62,10.59,10.00,14.86
287.9258670806885,2.62,10.59,10.00,14.86
287.94286942481995,2.62,10.59,10.00,14.86
287.9578666687012,2.62,10.59,10.00,9.11
287.9728684425354,2.62,10.59,10.00,9.11
287.9898705482483,2.62,10.59,10.00,9.11
288.00486969947815,2.62,10.59,10.00,9.11
288.01987051963806,2.62,10.59,10.00,9.11
288.0358712673187,2.62,10.59,10.00,9.11
288.0508689880371,2.62,10.59,10.00,9.11
288.0658686161041,2.62,10.59,10.00,9.11
288.08186745643616,2.62,10.59,10.00,9.11
288.09686756134033,3.38,11.40,10.00,4.89
288.11286973953247,3.38,11.40,10.00,4.89
288.12887048721313,3.38,11.40,10.00,4.89
288.14486932754517,3.38,11.40,10.00,4.89
288.159868478775,3.38,11.40,10.00,4.89
288.17489767074585,3.38,11.40,10.00,4.89
288.1908667087555,2.30,10.24,10.00,4.89
288.2058701515198,2.30,10.24,10.00,4.89
288.2219114303589,2.30,10.24,10.00,4.89
288.2369065284729,2.30,10.24,10.00,10.69
288.2519061565399,3.35,11.37,10.00,10.69
288.26790857315063,3.35,11.37,10.00,10.69
288.28486919403076,3.35,11.37,10.00,10.69
288.29886770248413,3.35,11.37,10.00,10.69
288.3168706893921,3.35,11.37,10.00,10.69
288.33086800575256,3.35,11.37,10.00,10.69
288.3448703289032,00.37,10.00,910.37,10.00
288.35986709594727,2.42,10.37,10.00,9.85
288.37686800956726,2.42,10.37,10.00,9.85
288.39186668395996,2.42,10.37,10.00,9.82
288.4078667163849,2.42,10.37,10.00,9.82
288.42386651039124,2.42,10.37,10.00,9.82
288.439905166626,2.42,10.37,10.00,9.85
288.4568700790405,2.42,10.37,10.00,9.85
288.47090244293213,2.42,10.37,10.00,9.82
288.4859068393707,2.42,10.37,10.00,9.82
288.501868724823,2.42,10.37,10.00,9.82
288.51987075805664,2.42,10.37,10.00,9.85
288.53290915489197,2.42,10.37,10.00,9.85
288.5488700866699,2.42,10.37,10.00,9.82
288.56487131118774,2.42,10.37,10.00,9.82
288.5788667201996,2.42,10.37,10.00,9.82
288.5948667526245,2.42,10.37,10.00,9.82
288.61086773872375,2.42,10.37,10.00,9.82
288.62686824798584,2.42,10.37,10.00,9.82
288.6428668498993,2.42,10.37,10.00,9.82
288.6588685512543,2.42,10.37,10.00,9.82
288.6739094257355,2.42,10.37,10.00,9.82
288.6899104118347,2.42,10.37,10.00,9.78
288.7048714160919,2.42,10.37,10.00,9.78
288.72187209129333,2.42,10.37,10.00,9.78
288.7358675003052,2.42,10.37,10.00,9.78
288.75087118148804,2.42,10.37,10.00,9.78
288.7678699493408,2.42,10.37,10.00,9.78
288.78286838531494,2.42,10.37,10.00,9.78
288.79786682128906,2.42,10.37,10.00,9.78
288.81286787986755,2.42,10.37,10.00,9.78
288.829870223999,2.42,10.37,10.00,9.74
288.8448669910431,2.42,10.37,10.00,9.74
288.8598690032959,2.42,10.37,10.00,9.74
288.87586736679077,2.42,10.37,10.00,9.74
288.89186811447144,2.42,10.37,10.00,9.74
288.9068691730499,2.42,10.37,10.00,9.74
288.9238700866699,2.42,10.37,10.00,9.74
288.9378674030304,2.42,10.37,10.00,9.74
288.95286679267883,2.42,10.37,10.00,9.74
288.9698691368103,2.42,10.37,10.00,9.71
288.9848704338074,2.42,10.37,10.00,9.71
289.0008707046509,2.42,10.37,10.00,9.71
289.0158693790436,2.42,10.37,10.00,9.71
289.0308699607849,2.42,10.37,10.00,9.71
289.0458674430847,2.42,10.37,10.00,9.71
289.0618679523468,2.42,10.37,10.00,9.71
289.07786798477173,2.42,10.37,10.00,9.71
289.09387040138245,3.22,11.23,10.00,9.71
289.1098701953888,3.22,11.23,10.00,5.26
289.12686944007874,3.22,11.23,10.00,5.26
289.1418697834015,3.22,11.23,10.00,5.26
289.1578667163849,3.22,11.23,10.00,5.26
289.1728677749634,3.22,11.23,10.00,5.26
289.18786907196045,3.22,11.23,10.00,5.26
289.20386934280396,3.22,11.23,10.00,5.26
289.2188687324524,3.22,11.23,10.00,5.26
289.234867811203,3.22,11.23,10.00,5.26
289.2508683204651,3.22,11.23,10.00,5.14
289.2658669948578,3.22,11.23,10.00,5.14
289.2808678150177,2.36,10.31,10.00,5.14
289.2968678474426,2.36,10.31,10.00,5.14
289.3128685951233,2.36,10.31,10.00,5.14
289.3288700580597,2.36,10.31,10.00,5.14
289.34386920928955,2.36,10.31,10.00,5.14
289.35986948013306,2.36,10.31,10.00,5.14
289.3748667240143,2.36,10.31,10.00,5.14
289.39086651802063,2.36,10.31,10.00,9.74
289.40586948394775,2.36,10.31,10.00,9.74
289.4208698272705,2.36,10.31,10.00,9.74
289.4368681907654,2.36,10.31,10.00,9.74
289.45386958122253,2.36,10.31,10.00,9.74
289.467866897583,2.36,10.31,10.00,9.74
289.4838671684265,2.36,10.31,10.00,9.74
289.49886775016785,2.36,10.31,10.00,9.74
289.513867855072,2.36,10.31,10.00,9.74
289.5298681259155,2.36,10.31,10.00,9.71
289.54586958885193,2.36,10.31,10.00,9.71
289.5614900588989,2.36,10.31,10.00,9.71
289.57716631889343,2.36,10.31,10.00,9.71
289.5921413898468,2.36,10.31,10.00,9.71
289.6081383228302,2.36,10.31,10.00,9.71
289.62413907051086,2.36,10.31,10.00,9.71
289.6391386985779,2.36,10.31,10.00,9.71
289.653865814209,2.36,10.31,10.00,9.71
289.6689326763153,2.36,10.31,10.00,9.68
289.6844427585602,2.36,10.31,10.00,9.68
289.7004427909851,2.36,10.31,10.00,9.68
289.7164433002472,2.36,10.31,10.00,9.68
289.73144245147705,2.36,10.31,10.00,9.68
289.746444940567,2.36,10.31,10.00,9.68
289.76344561576843,2.36,10.31,10.00,9.68
289.77844500541687,2.36,10.31,10.00,9.68
289.79444336891174,2.36,10.31,10.00,9.68
289.8104431629181,2.36,10.31,10.00,9.65
289.8264436721802,2.36,10.31,10.00,9.65
289.8424434661865,2.36,10.31,10.00,9.65
289.8584427833557,2.36,10.31,10.00,9.65
289.8734436035156,2.36,10.31,10.00,9.65
289.8884434700012,2.36,10.31,10.00,9.65
289.90544629096985,2.36,10.31,10.00,9.65
289.9204430580139,2.36,10.31,10.00,9.65
289.93544244766235,2.36,10.31,10.00,9.65
289.9514434337616,2.36,10.31,10.00,9.62
289.9674451351166,3.21,11.23,10.00,9.62
289.9814441204071,3.21,11.23,10.00,9.62
289.99844622612,3.21,11.23,10.00,9.62
290.0134446620941,3.21,11.23,10.00,9.62
290.03044533729553,3.21,11.23,10.00,9.62
290.0454432964325,3.21,11.23,10.00,9.62
290.06144309043884,3.21,11.23,10.00,9.62
290.0774426460266,3.21,11.23,10.00,9.62
290.0934433937073,3.21,11.23,10.00,4.90
290.1084430217743,3.21,11.23,10.00,4.90
290.1244435310364,3.21,11.23,10.00,4.90
290.13944363594055,3.21,11.23,10.00,4.90
290.1554436683655,3.21,11.23,10.00,4.90
290.1724467277527,3.21,11.23,10.00,4.90
290.1874439716339,2.37,10.32,10.00,4.90
290.2034447193146,2.37,10.32,10.00,4.90
290.2174422740936,2.37,10.32,10.00,4.90
290.23344349861145,2.37,10.32,10.00,9.40
290.2494447231293,2.37,10.32,10.00,9.40
290.26544427871704,2.37,10.32,10.00,9.40
290.2814440727234,2.37,10.32,10.00,9.40
290.2964425086975,2.37,10.32,10.00,9.40
290.3124439716339,2.37,10.32,10.00,9.40
290.32844400405884,2.37,10.32,10.00,9.40
290.343444108963,2.37,10.32,10.00,9.40
290.3584442138672,2.37,10.32,10.00,9.40
290.3754460811615,1.37,9.24,10.00,14.85
290.39044308662415,1.37,9.24,10.00,14.85
290.40544295310974,1.37,9.24,10.00,14.85
290.42144227027893,1.37,9.24,10.00,14.85
290.4364423751831,1.37,9.24,10.00,14.85
290.4524450302124,1.37,9.24,10.00,14.85
290.4674427509308,1.37,9.24,10.00,14.85
290.48344349861145,1.37,9.24,10.00,14.85
290.4984440803528,1.37,9.24,10.00,14.85
290.51444244384766,1.37,9.24,10.00,14.93
290.530442237854,1.37,9.24,10.00,14.93
290.5454430580139,1.37,9.24,10.00,14.93
290.56044340133667,1.37,9.24,10.00,14.93
290.57644534111023,1.37,9.24,10.00,14.93
290.5914452075958,2.75,10.73,10.00,14.93
290.6064429283142,2.75,10.73,10.00,14.93
290.62244296073914,2.75,10.73,10.00,14.93
290.6374442577362,2.75,10.73,10.00,14.93
290.65444469451904,2.75,10.73,10.00,7.42
290.6684422492981,2.75,10.73,10.00,7.42
290.6844449043274,2.75,10.73,10.00,7.42
290.69948148727417,2.75,10.73,10.00,7.42
290.7154452800751,2.75,10.73,10.00,7.42
290.73044419288635,2.75,10.73,10.00,7.42
290.7464437484741,2.75,10.73,10.00,7.42
290.76344418525696,2.75,10.73,10.00,7.42
290.7774429321289,2.75,10.73,10.00,7.42
290.79444575309753,2.75,10.73,10.00,7.35
290.8084454536438,2.75,10.73,10.00,7.35
290.82344245910645,2.75,10.73,10.00,7.35
290.83944606781006,2.75,10.73,10.00,7.35
290.85544323921204,2.75,10.73,10.00,7.35
290.87144231796265,2.75,10.73,10.00,7.35
290.88744497299194,2.75,10.73,10.00,7.35
290.9024443626404,2.75,10.73,10.00,7.35
290.91744232177734,2.75,10.73,10.00,7.35
290.93348240852356,2.75,10.73,10.00,7.28
290.94944500923157,2.75,10.73,10.00,7.28
290.9654440879822,1.67,9.56,10.00,7.28
290.980446100235,1.67,9.56,10.00,7.28
290.99744629859924,1.67,9.56,10.00,7.28
291.0134460926056,1.67,9.56,10.00,7.28
291.0284447669983,1.67,9.56,10.00,7.28
291.043443441391,1.67,9.56,10.00,7.28
291.05844497680664,1.67,9.56,10.00,7.28
291.07444286346436,1.67,9.56,10.00,13.15
291.0904440879822,1.67,9.56,10.00,13.15
291.1054434776306,1.67,9.56,10.00,13.15
291.1224436759949,1.67,9.56,10.00,13.15
291.1364424228668,1.67,9.56,10.00,13.15
291.15144324302673,1.67,9.56,10.00,13.15
291.16744327545166,1.67,9.56,10.00,13.15
291.18344283103943,1.67,9.56,10.00,13.15
291.1984441280365,1.67,9.56,10.00,13.15
291.2144446372986,1.67,9.56,10.00,13.19
291.22944235801697,1.67,9.56,10.00,13.19
291.24544405937195,1.67,9.56,10.00,13.19
291.2614450454712,1.67,9.56,10.00,13.19
291.2764422893524,1.67,9.56,10.00,13.19
291.2914423942566,1.67,9.56,10.00,13.19
291.3074424266815,1.67,9.56,10.00,13.19
291.32444524765015,1.67,9.56,10.00,13.19
291.3404459953308,1.67,9.56,10.00,13.19
291.35644459724426,1.67,9.56,10.00,13.24
291.37044405937195,1.67,9.56,10.00,13.24
291.38544392585754,1.67,9.56,10.00,13.24
291.40044379234314,2.43,10.38,10.00,13.24
291.4174461364746,2.43,10.38,10.00,13.24
291.4324462413788,2.43,10.38,10.00,13.24
291.44944620132446,2.43,10.38,10.00,13.24
291.46444845199585,1.64,9.54,10.00,13.24
291.4814443588257,1.64,9.54,10.00,13.24
291.49644207954407,1.64,9.54,10.00,13.42
291.511442899704,1.64,9.54,10.00,13.42
291.5264449119568,1.64,9.54,10.00,13.42
291.5424430370331,1.64,9.54,10.00,13.42
291.5584442615509,1.64,9.54,10.00,13.42
291.57344341278076,1.64,9.54,10.00,13.42
291.58944296836853,1.64,9.54,10.00,13.42
291.6044433116913,1.64,9.54,10.00,13.42
291.620445728302,1.64,9.54,10.00,13.42
291.63644528388977,1.64,9.54,10.00,13.47
291.6504430770874,1.64,9.54,10.00,13.47
291.6664423942566,1.64,9.54,10.00,13.47
291.6824429035187,1.64,9.54,10.00,13.47
291.699444770813,1.64,9.54,10.00,13.47
291.713445186615,1.64,9.54,10.00,13.47
291.7294456958771,1.64,9.54,10.00,13.47
291.74444484710693,2.62,10.59,10.00,13.47
291.7604446411133,2.62,10.59,10.00,13.47
291.77544236183167,2.62,10.59,10.00,8.14
291.7914459705353,2.62,10.59,10.00,8.14
291.80844712257385,2.62,10.59,10.00,8.14
291.8244459629059,2.62,10.59,10.00,8.14
291.8384428024292,2.62,10.59,10.00,8.14
291.85344529151917,2.62,10.59,10.00,8.14
291.86944341659546,2.62,10.59,10.00,8.14
291.8844430446625,2.62,10.59,10.00,8.14
291.9004421234131,2.62,10.59,10.00,8.14
291.91644310951233,2.62,10.59,10.00,8.09
291.9324460029602,3.62,11.66,10.00,8.09
291.9484443664551,3.62,11.66,10.00,8.09
291.9644432067871,3.62,11.66,10.00,8.09
291.9804458618164,3.62,11.66,10.00,8.09
291.9944427013397,3.62,11.66,10.00,8.09
292.0104455947876,3.62,11.66,10.00,8.09
